voucher_id,date,type,warehouse_id
PK-20265586,2026-06-03,xuat,hang_hoa
PK-20265753,2026-06-03,xuat,dong_goi
PK-20265868,2026-06-03,nhap,vat_tu
PK-20265889,2026-06-03,xuat,son_dau_mau
PK-20266100,2026-06-03,nhap,thanh_pham
PK-20266203,2026-06-03,nhap,nguyen_lieu_chinh
PK-20266243,2026-06-03,nhap,dong_goi
PK-20266259,2026-06-03,xuat,dong_goi
PK-20266492,2026-06-03,xuat,son_dau_mau
PK-20267011,2026-06-03,xuat,nguyen_lieu_chinh
PK-20267065,2026-06-03,nhap,hang_hoa
PK-20267087,2026-06-03,xuat,son_dau_mau
PK-20267798,2026-06-03,xuat,nguyen_lieu_chinh
PK-20268017,2026-06-03,nhap,hanh_chinh
PK-20268135,2026-06-03,nhap,son_dau_mau
PK-20268306,2026-06-03,xuat,son_dau_mau
PK-20268469,2026-06-03,xuat,nguyen_lieu_chinh
PK-20260095,2026-06-04,xuat,hanh_chinh
PK-20260115,2026-06-04,xuat,hanh_chinh
PK-20260216,2026-06-04,nhap,thanh_pham
PK-20260217,2026-06-04,xuat,dong_goi
PK-20260555,2026-06-04,nhap,vat_tu
PK-20260604,2026-06-04,nhap,dong_goi
PK-20261078,2026-06-04,xuat,thanh_pham
PK-20261397,2026-06-04,nhap,dong_goi
PK-20261490,2026-06-04,nhap,hanh_chinh
PK-20261540,2026-06-04,nhap,nguyen_lieu_chinh
PK-20261828,2026-06-04,nhap,hanh_chinh
PK-20261832,2026-06-04,nhap,son_dau_mau
PK-20261835,2026-06-04,xuat,thanh_pham
PK-20261864,2026-06-04,nhap,vat_tu
PK-20262117,2026-06-04,xuat,hanh_chinh
PK-20262237,2026-06-04,xuat,dong_goi
PK-20262388,2026-06-04,nhap,hang_hoa
PK-20262543,2026-06-04,nhap,son_dau_mau
PK-20262719,2026-06-04,xuat,vat_tu
PK-20262993,2026-06-04,xuat,son_dau_mau
PK-20263370,2026-06-04,nhap,hanh_chinh
PK-20263612,2026-06-04,nhap,dong_goi
PK-20264435,2026-06-04,nhap,vat_tu
PK-20264641,2026-06-04,xuat,hanh_chinh
PK-20264756,2026-06-04,xuat,dong_goi
PK-20265032,2026-06-04,nhap,thanh_pham
PK-20265239,2026-06-04,nhap,hang_hoa
PK-20265354,2026-06-04,nhap,dong_goi
PK-20265623,2026-06-04,nhap,son_dau_mau
PK-20265673,2026-06-04,nhap,vat_tu
PK-20265929,2026-06-04,xuat,hanh_chinh
PK-20265953,2026-06-04,nhap,son_dau_mau
PK-20266106,2026-06-04,xuat,son_dau_mau
PK-20267089,2026-06-04,xuat,hang_hoa
PK-20267426,2026-06-04,xuat,nguyen_lieu_chinh
PK-20268186,2026-06-04,xuat,dong_goi
PK-20260118,2026-06-05,xuat,hang_hoa
PK-20260260,2026-06-05,xuat,nguyen_lieu_chinh
PK-20260517,2026-06-05,xuat,thanh_pham
PK-20260639,2026-06-05,xuat,hang_hoa
PK-20260746,2026-06-05,nhap,nguyen_lieu_chinh
PK-20260824,2026-06-05,xuat,vat_tu
PK-20260877,2026-06-05,xuat,hang_hoa
PK-20261025,2026-06-05,xuat,son_dau_mau
PK-20261602,2026-06-05,nhap,nguyen_lieu_chinh
PK-20261720,2026-06-05,xuat,dong_goi
PK-20261815,2026-06-05,nhap,hang_hoa
PK-20261866,2026-06-05,nhap,vat_tu
PK-20261898,2026-06-05,xuat,vat_tu
PK-20262082,2026-06-05,nhap,vat_tu
PK-20262157,2026-06-05,nhap,dong_goi
PK-20262579,2026-06-05,xuat,hang_hoa
PK-20262817,2026-06-05,xuat,hanh_chinh
PK-20262866,2026-06-05,nhap,vat_tu
PK-20262893,2026-06-05,nhap,hang_hoa
PK-20263275,2026-06-05,nhap,vat_tu
PK-20263513,2026-06-05,xuat,son_dau_mau
PK-20263658,2026-06-05,nhap,dong_goi
PK-20263673,2026-06-05,xuat,thanh_pham
PK-20263759,2026-06-05,xuat,dong_goi
PK-20263785,2026-06-05,xuat,vat_tu
PK-20263839,2026-06-05,nhap,vat_tu
PK-20263884,2026-06-05,xuat,thanh_pham
PK-20264199,2026-06-05,xuat,son_dau_mau
PK-20264290,2026-06-05,nhap,dong_goi
PK-20264321,2026-06-05,xuat,hanh_chinh
PK-20264423,2026-06-05,nhap,thanh_pham
PK-20264456,2026-06-05,nhap,nguyen_lieu_chinh
PK-20264577,2026-06-05,xuat,thanh_pham
PK-20264639,2026-06-05,xuat,son_dau_mau
PK-20264726,2026-06-05,xuat,nguyen_lieu_chinh
PK-20264763,2026-06-05,xuat,hanh_chinh
PK-20264930,2026-06-05,nhap,hanh_chinh
PK-20265346,2026-06-05,nhap,dong_goi
PK-20265416,2026-06-05,xuat,nguyen_lieu_chinh
PK-20265487,2026-06-05,nhap,hang_hoa
PK-20265541,2026-06-05,nhap,thanh_pham
PK-20265616,2026-06-05,nhap,hang_hoa
PK-20265847,2026-06-05,xuat,hanh_chinh
PK-20265921,2026-06-05,xuat,hanh_chinh
PK-20266009,2026-06-05,nhap,vat_tu
PK-20266021,2026-06-05,xuat,hanh_chinh
PK-20266141,2026-06-05,nhap,nguyen_lieu_chinh
PK-20266263,2026-06-05,xuat,nguyen_lieu_chinh
PK-20266321,2026-06-05,nhap,dong_goi
PK-20266449,2026-06-05,nhap,hanh_chinh
PK-20266464,2026-06-05,xuat,hanh_chinh
PK-20266631,2026-06-05,xuat,nguyen_lieu_chinh
PK-20266646,2026-06-05,xuat,hang_hoa
PK-20266680,2026-06-05,xuat,thanh_pham
PK-20266812,2026-06-05,nhap,dong_goi
PK-20266861,2026-06-05,xuat,dong_goi
PK-20267371,2026-06-05,xuat,nguyen_lieu_chinh
PK-20267443,2026-06-05,nhap,hanh_chinh
PK-20267586,2026-06-05,xuat,son_dau_mau
PK-20267987,2026-06-05,xuat,son_dau_mau
PK-20260154,2026-06-06,xuat,son_dau_mau
PK-20260257,2026-06-06,nhap,nguyen_lieu_chinh
PK-20260473,2026-06-06,nhap,dong_goi
PK-20260589,2026-06-06,nhap,vat_tu
PK-20260613,2026-06-06,nhap,thanh_pham
PK-20260664,2026-06-06,xuat,hang_hoa
PK-20260729,2026-06-06,xuat,vat_tu
PK-20260731,2026-06-06,nhap,nguyen_lieu_chinh
PK-20260851,2026-06-06,xuat,son_dau_mau
PK-20261158,2026-06-06,xuat,vat_tu
PK-20261208,2026-06-06,nhap,son_dau_mau
PK-20261300,2026-06-06,xuat,thanh_pham
PK-20261430,2026-06-06,xuat,dong_goi
PK-20261441,2026-06-06,xuat,nguyen_lieu_chinh
PK-20262061,2026-06-06,nhap,hanh_chinh
PK-20262137,2026-06-06,nhap,thanh_pham
PK-20262389,2026-06-06,nhap,son_dau_mau
PK-20262439,2026-06-06,nhap,thanh_pham
PK-20262834,2026-06-06,nhap,hang_hoa
PK-20263144,2026-06-06,nhap,dong_goi
PK-20263306,2026-06-06,xuat,hang_hoa
PK-20263329,2026-06-06,xuat,nguyen_lieu_chinh
PK-20263377,2026-06-06,nhap,son_dau_mau
PK-20263546,2026-06-06,nhap,nguyen_lieu_chinh
PK-20263677,2026-06-06,xuat,nguyen_lieu_chinh
PK-20264101,2026-06-06,xuat,son_dau_mau
PK-20264332,2026-06-06,nhap,nguyen_lieu_chinh
PK-20264358,2026-06-06,xuat,hanh_chinh
PK-20264414,2026-06-06,nhap,nguyen_lieu_chinh
PK-20264488,2026-06-06,xuat,thanh_pham
PK-20264495,2026-06-06,xuat,vat_tu
PK-20264590,2026-06-06,nhap,son_dau_mau
PK-20264969,2026-06-06,xuat,thanh_pham
PK-20265006,2026-06-06,xuat,thanh_pham
PK-20265163,2026-06-06,nhap,hanh_chinh
PK-20265208,2026-06-06,xuat,hanh_chinh
PK-20265341,2026-06-06,nhap,hanh_chinh
PK-20265451,2026-06-06,nhap,hanh_chinh
PK-20265579,2026-06-06,nhap,hang_hoa
PK-20265824,2026-06-06,xuat,nguyen_lieu_chinh
PK-20265944,2026-06-06,xuat,hanh_chinh
PK-20265984,2026-06-06,nhap,hanh_chinh
PK-20266126,2026-06-06,nhap,dong_goi
PK-20266153,2026-06-06,xuat,nguyen_lieu_chinh
PK-20266521,2026-06-06,nhap,hang_hoa
PK-20266615,2026-06-06,nhap,vat_tu
PK-20266952,2026-06-06,xuat,son_dau_mau
PK-20266955,2026-06-06,xuat,son_dau_mau
PK-20267270,2026-06-06,xuat,nguyen_lieu_chinh
PK-20267458,2026-06-06,nhap,thanh_pham
PK-20267532,2026-06-06,xuat,dong_goi
PK-20267728,2026-06-06,xuat,nguyen_lieu_chinh
PK-20267768,2026-06-06,nhap,nguyen_lieu_chinh
PK-20267936,2026-06-06,nhap,nguyen_lieu_chinh
PK-20267969,2026-06-06,xuat,hang_hoa
PK-20268172,2026-06-06,xuat,vat_tu
PK-20268196,2026-06-06,nhap,vat_tu
PK-20268245,2026-06-06,nhap,dong_goi
PK-20268259,2026-06-06,xuat,son_dau_mau
PK-20268315,2026-06-06,nhap,son_dau_mau
PK-20268361,2026-06-06,xuat,vat_tu
PK-20260017,2026-06-07,nhap,son_dau_mau
PK-20260152,2026-06-07,xuat,thanh_pham
PK-20260355,2026-06-07,xuat,dong_goi
PK-20260532,2026-06-07,xuat,thanh_pham
PK-20260591,2026-06-07,nhap,nguyen_lieu_chinh
PK-20260628,2026-06-07,xuat,vat_tu
PK-20260659,2026-06-07,nhap,thanh_pham
PK-20260676,2026-06-07,nhap,thanh_pham
PK-20260790,2026-06-07,nhap,dong_goi
PK-20261014,2026-06-07,xuat,nguyen_lieu_chinh
PK-20261106,2026-06-07,xuat,nguyen_lieu_chinh
PK-20261363,2026-06-07,xuat,hanh_chinh
PK-20261511,2026-06-07,nhap,vat_tu
PK-20261512,2026-06-07,xuat,thanh_pham
PK-20261675,2026-06-07,nhap,thanh_pham
PK-20261750,2026-06-07,nhap,nguyen_lieu_chinh
PK-20261880,2026-06-07,xuat,nguyen_lieu_chinh
PK-20261912,2026-06-07,xuat,thanh_pham
PK-20262180,2026-06-07,nhap,son_dau_mau
PK-20262287,2026-06-07,xuat,dong_goi
PK-20262532,2026-06-07,nhap,son_dau_mau
PK-20262591,2026-06-07,xuat,son_dau_mau
PK-20262733,2026-06-07,nhap,hanh_chinh
PK-20262762,2026-06-07,xuat,nguyen_lieu_chinh
PK-20263135,2026-06-07,xuat,dong_goi
PK-20263357,2026-06-07,nhap,thanh_pham
PK-20263382,2026-06-07,nhap,son_dau_mau
PK-20263461,2026-06-07,xuat,nguyen_lieu_chinh
PK-20263808,2026-06-07,xuat,dong_goi
PK-20263889,2026-06-07,xuat,hanh_chinh
PK-20264297,2026-06-07,nhap,hang_hoa
PK-20264339,2026-06-07,xuat,thanh_pham
PK-20264405,2026-06-07,xuat,hang_hoa
PK-20264526,2026-06-07,nhap,nguyen_lieu_chinh
PK-20264646,2026-06-07,nhap,vat_tu
PK-20264922,2026-06-07,xuat,nguyen_lieu_chinh
PK-20265080,2026-06-07,xuat,son_dau_mau
PK-20265194,2026-06-07,nhap,hang_hoa
PK-20265216,2026-06-07,xuat,hang_hoa
PK-20265245,2026-06-07,xuat,vat_tu
PK-20265478,2026-06-07,nhap,thanh_pham
PK-20265529,2026-06-07,xuat,son_dau_mau
PK-20265772,2026-06-07,nhap,thanh_pham
PK-20266462,2026-06-07,xuat,hanh_chinh
PK-20266661,2026-06-07,nhap,dong_goi
PK-20267026,2026-06-07,nhap,son_dau_mau
PK-20267383,2026-06-07,nhap,hanh_chinh
PK-20267486,2026-06-07,xuat,vat_tu
PK-20267503,2026-06-07,xuat,nguyen_lieu_chinh
PK-20267770,2026-06-07,xuat,hang_hoa
PK-20267935,2026-06-07,xuat,hanh_chinh
PK-20267975,2026-06-07,xuat,thanh_pham
PK-20268014,2026-06-07,xuat,dong_goi
PK-20268024,2026-06-07,nhap,hang_hoa
PK-20268107,2026-06-07,nhap,vat_tu
PK-20260320,2026-06-08,nhap,vat_tu
PK-20260702,2026-06-08,nhap,dong_goi
PK-20260904,2026-06-08,xuat,vat_tu
PK-20261409,2026-06-08,nhap,nguyen_lieu_chinh
PK-20261420,2026-06-08,nhap,thanh_pham
PK-20261530,2026-06-08,nhap,hanh_chinh
PK-20261874,2026-06-08,nhap,hanh_chinh
PK-20261956,2026-06-08,xuat,son_dau_mau
PK-20262368,2026-06-08,xuat,nguyen_lieu_chinh
PK-20262568,2026-06-08,xuat,thanh_pham
PK-20262738,2026-06-08,nhap,hanh_chinh
PK-20262914,2026-06-08,nhap,nguyen_lieu_chinh
PK-20263063,2026-06-08,xuat,hang_hoa
PK-20263215,2026-06-08,nhap,dong_goi
PK-20263442,2026-06-08,nhap,son_dau_mau
PK-20263503,2026-06-08,xuat,nguyen_lieu_chinh
PK-20263707,2026-06-08,nhap,thanh_pham
PK-20263973,2026-06-08,nhap,dong_goi
PK-20263981,2026-06-08,xuat,thanh_pham
PK-20264449,2026-06-08,xuat,hanh_chinh
PK-20264637,2026-06-08,xuat,hanh_chinh
PK-20264799,2026-06-08,nhap,nguyen_lieu_chinh
PK-20265053,2026-06-08,nhap,son_dau_mau
PK-20265079,2026-06-08,nhap,thanh_pham
PK-20265117,2026-06-08,nhap,dong_goi
PK-20265162,2026-06-08,xuat,hang_hoa
PK-20265652,2026-06-08,xuat,hang_hoa
PK-20265842,2026-06-08,xuat,hang_hoa
PK-20265913,2026-06-08,xuat,dong_goi
PK-20265961,2026-06-08,xuat,hang_hoa
PK-20266753,2026-06-08,xuat,nguyen_lieu_chinh
PK-20266823,2026-06-08,nhap,hang_hoa
PK-20267195,2026-06-08,nhap,vat_tu
PK-20267333,2026-06-08,nhap,dong_goi
PK-20267732,2026-06-08,xuat,vat_tu
PK-20267985,2026-06-08,xuat,hang_hoa
PK-20268057,2026-06-08,xuat,thanh_pham
PK-20268225,2026-06-08,xuat,thanh_pham
PK-20268236,2026-06-08,nhap,vat_tu
PK-20268352,2026-06-08,nhap,hang_hoa
PK-20268422,2026-06-08,xuat,dong_goi
PK-20260164,2026-06-09,nhap,son_dau_mau
PK-20260475,2026-06-09,nhap,nguyen_lieu_chinh
PK-20260771,2026-06-09,xuat,thanh_pham
PK-20260789,2026-06-09,xuat,son_dau_mau
PK-20261019,2026-06-09,nhap,son_dau_mau
PK-20261480,2026-06-09,xuat,hanh_chinh
PK-20261562,2026-06-09,nhap,dong_goi
PK-20261961,2026-06-09,xuat,hang_hoa
PK-20262043,2026-06-09,nhap,vat_tu
PK-20262298,2026-06-09,nhap,vat_tu
PK-20262520,2026-06-09,nhap,nguyen_lieu_chinh
PK-20262664,2026-06-09,xuat,son_dau_mau
PK-20262692,2026-06-09,nhap,hang_hoa
PK-20262717,2026-06-09,xuat,nguyen_lieu_chinh
PK-20262764,2026-06-09,xuat,dong_goi
PK-20262945,2026-06-09,xuat,thanh_pham
PK-20262998,2026-06-09,xuat,dong_goi
PK-20263012,2026-06-09,nhap,hang_hoa
PK-20263066,2026-06-09,xuat,nguyen_lieu_chinh
PK-20263093,2026-06-09,xuat,dong_goi
PK-20263262,2026-06-09,xuat,son_dau_mau
PK-20263308,2026-06-09,xuat,vat_tu
PK-20263450,2026-06-09,nhap,hanh_chinh
PK-20263564,2026-06-09,nhap,son_dau_mau
PK-20263582,2026-06-09,nhap,nguyen_lieu_chinh
PK-20263994,2026-06-09,xuat,son_dau_mau
PK-20264049,2026-06-09,xuat,son_dau_mau
PK-20264419,2026-06-09,nhap,hanh_chinh
PK-20264464,2026-06-09,xuat,nguyen_lieu_chinh
PK-20264538,2026-06-09,nhap,hanh_chinh
PK-20264586,2026-06-09,xuat,son_dau_mau
PK-20264683,2026-06-09,xuat,hang_hoa
PK-20264699,2026-06-09,nhap,hang_hoa
PK-20264874,2026-06-09,xuat,hang_hoa
PK-20265044,2026-06-09,nhap,hanh_chinh
PK-20265185,2026-06-09,xuat,vat_tu
PK-20265265,2026-06-09,xuat,hang_hoa
PK-20265325,2026-06-09,nhap,thanh_pham
PK-20265344,2026-06-09,xuat,vat_tu
PK-20266088,2026-06-09,xuat,vat_tu
PK-20266166,2026-06-09,xuat,hanh_chinh
PK-20266319,2026-06-09,nhap,hanh_chinh
PK-20266848,2026-06-09,xuat,dong_goi
PK-20267028,2026-06-09,xuat,vat_tu
PK-20267097,2026-06-09,nhap,hanh_chinh
PK-20267264,2026-06-09,xuat,dong_goi
PK-20267567,2026-06-09,xuat,hanh_chinh
PK-20267673,2026-06-09,xuat,nguyen_lieu_chinh
PK-20267694,2026-06-09,xuat,thanh_pham
PK-20267799,2026-06-09,xuat,nguyen_lieu_chinh
PK-20267822,2026-06-09,xuat,hanh_chinh
PK-20268080,2026-06-09,xuat,nguyen_lieu_chinh
PK-20268112,2026-06-09,nhap,nguyen_lieu_chinh
PK-20268454,2026-06-09,xuat,son_dau_mau
PK-20260082,2026-06-10,nhap,hang_hoa
PK-20260175,2026-06-10,xuat,son_dau_mau
PK-20260665,2026-06-10,xuat,thanh_pham
PK-20261187,2026-06-10,nhap,hang_hoa
PK-20261273,2026-06-10,xuat,nguyen_lieu_chinh
PK-20261374,2026-06-10,nhap,son_dau_mau
PK-20261558,2026-06-10,xuat,vat_tu
PK-20261691,2026-06-10,nhap,vat_tu
PK-20261782,2026-06-10,xuat,hanh_chinh
PK-20262204,2026-06-10,xuat,vat_tu
PK-20262863,2026-06-10,nhap,son_dau_mau
PK-20262922,2026-06-10,xuat,thanh_pham
PK-20263031,2026-06-10,nhap,thanh_pham
PK-20263246,2026-06-10,xuat,vat_tu
PK-20263352,2026-06-10,xuat,hang_hoa
PK-20263534,2026-06-10,nhap,son_dau_mau
PK-20263794,2026-06-10,nhap,nguyen_lieu_chinh
PK-20264745,2026-06-10,xuat,dong_goi
PK-20264824,2026-06-10,nhap,hang_hoa
PK-20264835,2026-06-10,xuat,thanh_pham
PK-20264888,2026-06-10,nhap,nguyen_lieu_chinh
PK-20264939,2026-06-10,nhap,dong_goi
PK-20264973,2026-06-10,xuat,thanh_pham
PK-20264988,2026-06-10,nhap,vat_tu
PK-20265022,2026-06-10,xuat,nguyen_lieu_chinh
PK-20265087,2026-06-10,nhap,vat_tu
PK-20265302,2026-06-10,xuat,hanh_chinh
PK-20265351,2026-06-10,nhap,dong_goi
PK-20265656,2026-06-10,nhap,thanh_pham
PK-20265674,2026-06-10,nhap,hanh_chinh
PK-20265715,2026-06-10,xuat,thanh_pham
PK-20265740,2026-06-10,xuat,nguyen_lieu_chinh
PK-20266083,2026-06-10,nhap,hanh_chinh
PK-20266185,2026-06-10,xuat,hang_hoa
PK-20266215,2026-06-10,xuat,nguyen_lieu_chinh
PK-20266268,2026-06-10,xuat,thanh_pham
PK-20266377,2026-06-10,nhap,nguyen_lieu_chinh
PK-20266516,2026-06-10,xuat,hanh_chinh
PK-20266570,2026-06-10,xuat,hanh_chinh
PK-20266602,2026-06-10,xuat,hanh_chinh
PK-20266621,2026-06-10,nhap,dong_goi
PK-20266654,2026-06-10,nhap,vat_tu
PK-20266655,2026-06-10,xuat,nguyen_lieu_chinh
PK-20266766,2026-06-10,xuat,dong_goi
PK-20266797,2026-06-10,nhap,hanh_chinh
PK-20266919,2026-06-10,nhap,nguyen_lieu_chinh
PK-20267015,2026-06-10,xuat,nguyen_lieu_chinh
PK-20267056,2026-06-10,xuat,thanh_pham
PK-20267228,2026-06-10,xuat,hanh_chinh
PK-20267344,2026-06-10,xuat,son_dau_mau
PK-20267577,2026-06-10,nhap,hanh_chinh
PK-20267718,2026-06-10,xuat,thanh_pham
PK-20267855,2026-06-10,nhap,dong_goi
PK-20267886,2026-06-10,xuat,hang_hoa
PK-20267915,2026-06-10,nhap,son_dau_mau
PK-20267988,2026-06-10,nhap,hang_hoa
PK-20268303,2026-06-10,xuat,dong_goi
PK-20268500,2026-06-10,nhap,thanh_pham
PK-20260160,2026-06-11,xuat,hanh_chinh
PK-20260834,2026-06-11,xuat,dong_goi
PK-20260865,2026-06-11,xuat,dong_goi
PK-20260909,2026-06-11,nhap,son_dau_mau
PK-20260969,2026-06-11,xuat,nguyen_lieu_chinh
PK-20261045,2026-06-11,xuat,nguyen_lieu_chinh
PK-20261136,2026-06-11,xuat,hanh_chinh
PK-20261218,2026-06-11,nhap,thanh_pham
PK-20261525,2026-06-11,nhap,vat_tu
PK-20261848,2026-06-11,nhap,son_dau_mau
PK-20261998,2026-06-11,xuat,vat_tu
PK-20262272,2026-06-11,nhap,nguyen_lieu_chinh
PK-20262407,2026-06-11,nhap,son_dau_mau
PK-20262536,2026-06-11,xuat,dong_goi
PK-20262757,2026-06-11,xuat,thanh_pham
PK-20262849,2026-06-11,xuat,hanh_chinh
PK-20263452,2026-06-11,xuat,nguyen_lieu_chinh
PK-20263819,2026-06-11,nhap,thanh_pham
PK-20263898,2026-06-11,xuat,hang_hoa
PK-20264035,2026-06-11,nhap,hang_hoa
PK-20264239,2026-06-11,nhap,son_dau_mau
PK-20264286,2026-06-11,nhap,vat_tu
PK-20264529,2026-06-11,nhap,nguyen_lieu_chinh
PK-20264620,2026-06-11,xuat,son_dau_mau
PK-20264663,2026-06-11,xuat,son_dau_mau
PK-20265140,2026-06-11,xuat,dong_goi
PK-20265642,2026-06-11,xuat,hanh_chinh
PK-20265688,2026-06-11,xuat,vat_tu
PK-20265755,2026-06-11,xuat,son_dau_mau
PK-20266028,2026-06-11,nhap,vat_tu
PK-20266139,2026-06-11,xuat,son_dau_mau
PK-20266163,2026-06-11,xuat,hanh_chinh
PK-20266534,2026-06-11,nhap,vat_tu
PK-20266707,2026-06-11,nhap,hang_hoa
PK-20267148,2026-06-11,xuat,vat_tu
PK-20267176,2026-06-11,nhap,hang_hoa
PK-20267412,2026-06-11,xuat,hanh_chinh
PK-20267413,2026-06-11,xuat,hang_hoa
PK-20267608,2026-06-11,xuat,dong_goi
PK-20267688,2026-06-11,xuat,son_dau_mau
PK-20267751,2026-06-11,nhap,son_dau_mau
PK-20267826,2026-06-11,nhap,son_dau_mau
PK-20267951,2026-06-11,xuat,dong_goi
PK-20267982,2026-06-11,nhap,thanh_pham
PK-20268492,2026-06-11,xuat,vat_tu
PK-20260034,2026-06-12,nhap,nguyen_lieu_chinh
PK-20260306,2026-06-12,xuat,thanh_pham
PK-20260406,2026-06-12,nhap,thanh_pham
PK-20260825,2026-06-12,xuat,thanh_pham
PK-20260920,2026-06-12,nhap,thanh_pham
PK-20260990,2026-06-12,nhap,son_dau_mau
PK-20261161,2026-06-12,xuat,nguyen_lieu_chinh
PK-20261202,2026-06-12,nhap,dong_goi
PK-20261341,2026-06-12,nhap,son_dau_mau
PK-20261635,2026-06-12,xuat,nguyen_lieu_chinh
PK-20261977,2026-06-12,nhap,vat_tu
PK-20262006,2026-06-12,xuat,thanh_pham
PK-20262210,2026-06-12,xuat,nguyen_lieu_chinh
PK-20262383,2026-06-12,nhap,thanh_pham
PK-20262508,2026-06-12,xuat,hang_hoa
PK-20262528,2026-06-12,nhap,thanh_pham
PK-20262750,2026-06-12,nhap,hang_hoa
PK-20262937,2026-06-12,xuat,thanh_pham
PK-20263017,2026-06-12,xuat,thanh_pham
PK-20263082,2026-06-12,nhap,hanh_chinh
PK-20263198,2026-06-12,xuat,hang_hoa
PK-20263243,2026-06-12,nhap,vat_tu
PK-20263351,2026-06-12,nhap,nguyen_lieu_chinh
PK-20263547,2026-06-12,nhap,son_dau_mau
PK-20263619,2026-06-12,xuat,son_dau_mau
PK-20263645,2026-06-12,xuat,thanh_pham
PK-20263665,2026-06-12,nhap,hanh_chinh
PK-20263924,2026-06-12,xuat,vat_tu
PK-20264119,2026-06-12,nhap,hanh_chinh
PK-20264270,2026-06-12,nhap,son_dau_mau
PK-20264514,2026-06-12,xuat,dong_goi
PK-20264755,2026-06-12,xuat,hanh_chinh
PK-20264797,2026-06-12,xuat,hang_hoa
PK-20264985,2026-06-12,xuat,son_dau_mau
PK-20265047,2026-06-12,xuat,hang_hoa
PK-20265316,2026-06-12,xuat,vat_tu
PK-20265340,2026-06-12,xuat,dong_goi
PK-20265342,2026-06-12,nhap,hanh_chinh
PK-20265369,2026-06-12,nhap,hang_hoa
PK-20265422,2026-06-12,xuat,hanh_chinh
PK-20265510,2026-06-12,nhap,nguyen_lieu_chinh
PK-20265590,2026-06-12,nhap,nguyen_lieu_chinh
PK-20265692,2026-06-12,xuat,son_dau_mau
PK-20265976,2026-06-12,xuat,son_dau_mau
PK-20266092,2026-06-12,xuat,hanh_chinh
PK-20266093,2026-06-12,xuat,hanh_chinh
PK-20266335,2026-06-12,nhap,son_dau_mau
PK-20266476,2026-06-12,xuat,son_dau_mau
PK-20267000,2026-06-12,nhap,nguyen_lieu_chinh
PK-20267042,2026-06-12,nhap,hanh_chinh
PK-20267082,2026-06-12,nhap,son_dau_mau
PK-20267758,2026-06-12,nhap,son_dau_mau
PK-20260203,2026-06-13,xuat,vat_tu
PK-20260281,2026-06-13,xuat,hang_hoa
PK-20260295,2026-06-13,nhap,dong_goi
PK-20260469,2026-06-13,nhap,son_dau_mau
PK-20260986,2026-06-13,nhap,hang_hoa
PK-20261594,2026-06-13,xuat,thanh_pham
PK-20261738,2026-06-13,nhap,son_dau_mau
PK-20261889,2026-06-13,xuat,vat_tu
PK-20261917,2026-06-13,nhap,hang_hoa
PK-20262068,2026-06-13,nhap,dong_goi
PK-20262091,2026-06-13,nhap,thanh_pham
PK-20262431,2026-06-13,xuat,son_dau_mau
PK-20262623,2026-06-13,xuat,thanh_pham
PK-20262824,2026-06-13,nhap,vat_tu
PK-20262883,2026-06-13,xuat,son_dau_mau
PK-20262923,2026-06-13,nhap,hang_hoa
PK-20262971,2026-06-13,nhap,hang_hoa
PK-20263120,2026-06-13,nhap,nguyen_lieu_chinh
PK-20263274,2026-06-13,xuat,son_dau_mau
PK-20263360,2026-06-13,nhap,dong_goi
PK-20263482,2026-06-13,nhap,thanh_pham
PK-20263510,2026-06-13,nhap,vat_tu
PK-20263585,2026-06-13,nhap,son_dau_mau
PK-20264185,2026-06-13,nhap,hang_hoa
PK-20264296,2026-06-13,xuat,hanh_chinh
PK-20264455,2026-06-13,nhap,dong_goi
PK-20264839,2026-06-13,nhap,son_dau_mau
PK-20264869,2026-06-13,xuat,hanh_chinh
PK-20265200,2026-06-13,xuat,hang_hoa
PK-20265336,2026-06-13,xuat,dong_goi
PK-20265457,2026-06-13,xuat,son_dau_mau
PK-20265770,2026-06-13,xuat,dong_goi
PK-20266349,2026-06-13,xuat,hang_hoa
PK-20266452,2026-06-13,nhap,vat_tu
PK-20266664,2026-06-13,xuat,thanh_pham
PK-20266763,2026-06-13,nhap,hang_hoa
PK-20266787,2026-06-13,nhap,dong_goi
PK-20266820,2026-06-13,xuat,hang_hoa
PK-20266822,2026-06-13,nhap,nguyen_lieu_chinh
PK-20266925,2026-06-13,xuat,son_dau_mau
PK-20267363,2026-06-13,nhap,hang_hoa
PK-20267387,2026-06-13,nhap,hanh_chinh
PK-20267445,2026-06-13,nhap,son_dau_mau
PK-20267465,2026-06-13,xuat,son_dau_mau
PK-20267640,2026-06-13,nhap,nguyen_lieu_chinh
PK-20267655,2026-06-13,nhap,nguyen_lieu_chinh
PK-20267670,2026-06-13,xuat,nguyen_lieu_chinh
PK-20267725,2026-06-13,xuat,hang_hoa
PK-20267740,2026-06-13,nhap,nguyen_lieu_chinh
PK-20268028,2026-06-13,nhap,son_dau_mau
PK-20268154,2026-06-13,nhap,hang_hoa
PK-20268189,2026-06-13,nhap,vat_tu
PK-20268391,2026-06-13,xuat,hanh_chinh
PK-20268441,2026-06-13,xuat,hanh_chinh
PK-20268471,2026-06-13,xuat,son_dau_mau
PK-20268493,2026-06-13,nhap,thanh_pham
PK-20260032,2026-06-14,xuat,son_dau_mau
PK-20260071,2026-06-14,nhap,son_dau_mau
