log_id,order_code,date,stage_name,qty_actual,defect_qty,hours_run
LOG-010003,LSX-TPB-2763,2026-05-17,Lắp ráp A,98,0,7.1
LOG-010032,LSX-TPC-2768,2026-05-17,Sơn phủ C,480,9,7.1
LOG-010094,LSX-TPA-2779,2026-05-17,Lắp phụ kiện B,99,0,9.4
LOG-010096,LSX-TPA-2780,2026-05-17,Cắt phôi B,302,0,6.1
LOG-010129,LSX-TPC-2785,2026-05-17,Sơn lót A,313,6,6.1
LOG-010138,LSX-TPA-2787,2026-05-17,Cắt phôi C,296,0,6.3
LOG-010195,LSX-TPA-2796,2026-05-17,Lắp phụ kiện B,102,0,8.0
LOG-010225,LSX-TPB-2802,2026-05-17,Lắp ráp C,485,11,6.3
LOG-010309,LSX-TPC-2817,2026-05-17,Cắt phôi B,100,2,6.5
LOG-010331,LSX-TPC-2820,2026-05-17,Lắp phụ kiện B,514,6,8.5
LOG-010346,LSX-TPB-2823,2026-05-17,Lắp ráp C,298,3,9.6
LOG-010351,LSX-TPA-2824,2026-05-17,Chà nhám B,206,5,6.9
LOG-010361,LSX-TPB-2825,2026-05-17,Đóng gói A,311,5,9.0
LOG-010371,LSX-TPB-2827,2026-05-17,Sơn lót A,98,0,6.4
LOG-010425,LSX-TPB-2837,2026-05-17,Cắt phôi A,522,2,7.5
LOG-010515,LSX-TPC-2853,2026-05-17,Chà nhám B,308,3,9.8
LOG-010522,LSX-TPA-2854,2026-05-17,Sơn lót C,294,3,6.5
LOG-010535,LSX-TPA-2856,2026-05-17,Đóng gói A,196,4,8.9
LOG-010547,LSX-TPC-2859,2026-05-17,Cắt phôi C,208,2,6.9
LOG-010613,LSX-TPC-2870,2026-05-17,Đóng gói A,297,3,7.6
LOG-010623,LSX-TPA-2872,2026-05-17,Sơn phủ C,193,3,6.9
LOG-010706,LSX-TPB-2887,2026-05-17,Lắp ráp A,288,0,9.8
LOG-010721,LSX-TPB-2889,2026-05-17,Đóng gói B,103,0,7.9
LOG-010725,LSX-TPC-2890,2026-05-17,Sơn B,305,7,6.8
LOG-010759,LSX-TPB-2896,2026-05-17,Sơn phủ C,101,2,8.3
LOG-010887,LSX-TPC-2918,2026-05-17,Đóng gói A,516,0,7.1
LOG-010951,LSX-TPA-2930,2026-05-17,Cắt phôi C,200,3,7.0
LOG-010973,LSX-TPC-2933,2026-05-17,Đóng gói A,192,5,7.8
LOG-010997,LSX-TPC-2938,2026-05-17,Cắt phôi B,200,3,9.0
LOG-011021,LSX-TPB-2942,2026-05-17,Lắp ráp B,95,2,9.6
LOG-011080,LSX-TPC-2952,2026-05-17,Lắp ráp B,99,0,9.2
LOG-011132,LSX-TPB-2961,2026-05-17,Sơn lót A,286,1,6.4
LOG-011135,LSX-TPB-2962,2026-05-17,Cắt phôi A,307,8,7.1
LOG-011172,LSX-TPC-2968,2026-05-17,Sơn lót A,191,4,6.4
LOG-011175,LSX-TPA-2969,2026-05-17,Cắt phôi A,298,7,6.5
LOG-011201,LSX-TPB-2974,2026-05-17,Cắt phôi A,488,7,8.1
LOG-011219,LSX-TPA-2977,2026-05-17,Cắt phôi C,104,0,9.6
LOG-011240,LSX-TPB-2980,2026-05-17,Lắp phụ kiện B,291,2,8.4
LOG-011269,LSX-TPC-2985,2026-05-17,Đóng gói A,306,5,7.1
LOG-011291,LSX-TPA-2989,2026-05-17,Đóng gói B,487,7,9.6
LOG-011297,LSX-TPB-2990,2026-05-17,Đóng gói A,102,2,8.6
LOG-011299,LSX-TPA-2991,2026-05-17,Chà nhám A,301,2,8.3
LOG-011362,LSX-TPB-3001,2026-05-17,Đóng gói A,198,0,7.2
LOG-011389,LSX-TPC-3007,2026-05-17,Cắt phôi C,292,8,6.1
LOG-011439,LSX-TPB-3016,2026-05-17,Cắt phôi B,520,5,9.1
LOG-011456,LSX-TPA-3019,2026-05-17,Cắt phôi C,313,1,6.1
LOG-011543,LSX-TPB-3034,2026-05-17,Sơn lót A,520,5,6.1
LOG-011607,LSX-TPA-3045,2026-05-17,Lắp ráp B,480,9,6.5
LOG-011628,LSX-TPB-3049,2026-05-17,Chà nhám A,310,0,7.7
LOG-011641,LSX-TPC-3051,2026-05-17,Sơn lót C,96,1,9.1
LOG-011663,LSX-TPB-3055,2026-05-17,Lắp ráp C,510,12,9.7
LOG-011669,LSX-TPC-3056,2026-05-17,Lắp ráp B,495,13,9.9
LOG-011731,LSX-TPB-3067,2026-05-17,Lắp ráp A,487,2,8.4
LOG-011764,LSX-TPB-3073,2026-05-17,Cắt phôi A,97,2,8.1
LOG-011779,LSX-TPC-3075,2026-05-17,Sơn lót A,300,0,9.4
LOG-011787,LSX-TPC-3076,2026-05-17,Đóng gói A,198,3,8.0
LOG-011790,LSX-TPB-3077,2026-05-17,Lắp ráp B,191,5,7.4
LOG-011802,LSX-TPA-3079,2026-05-17,Lắp ráp B,207,4,7.5
LOG-011810,LSX-TPA-3080,2026-05-17,Sơn phủ A,483,9,8.6
LOG-011841,LSX-TPB-3086,2026-05-17,Lắp ráp A,475,12,9.2
LOG-011873,LSX-TPB-3091,2026-05-17,Đóng gói A,96,1,6.7
LOG-011918,LSX-TPA-3099,2026-05-17,Đóng gói C,288,7,9.2
LOG-011954,LSX-TPA-3106,2026-05-17,Sơn lót A,207,2,6.5
LOG-011967,LSX-TPA-3108,2026-05-17,Sơn phủ A,193,2,8.3
LOG-011983,LSX-TPA-3111,2026-05-17,Sơn lót C,96,0,7.2
LOG-012034,LSX-TPA-3120,2026-05-17,Sơn lót C,310,0,6.7
LOG-012126,LSX-TPB-3137,2026-05-17,Chà nhám B,477,0,9.3
LOG-012141,LSX-TPA-3140,2026-05-17,Cắt phôi B,300,3,8.2
LOG-012156,LSX-TPB-3142,2026-05-17,Sơn phủ C,488,2,7.7
LOG-012183,LSX-TPC-3147,2026-05-17,Lắp phụ kiện B,101,0,9.8
LOG-012189,LSX-TPA-3148,2026-05-17,Lắp phụ kiện B,306,5,7.1
LOG-012215,LSX-TPC-3153,2026-05-17,Lắp ráp A,205,0,9.8
LOG-012239,LSX-TPC-3157,2026-05-17,Sơn phủ C,96,1,9.5
LOG-012276,LSX-TPA-3164,2026-05-17,Cắt phôi A,288,4,9.9
LOG-012330,LSX-TPB-3173,2026-05-17,Sơn lót A,101,2,7.7
LOG-012338,LSX-TPB-3175,2026-05-17,Cắt phôi C,97,1,6.6
LOG-012356,LSX-TPB-3178,2026-05-17,Chà nhám B,209,0,6.8
LOG-012383,LSX-TPB-3182,2026-05-17,Đóng gói A,104,2,6.0
LOG-012389,LSX-TPB-3183,2026-05-17,Đóng gói B,95,1,6.5
LOG-012409,LSX-TPB-3187,2026-05-17,Lắp ráp C,194,3,8.0
LOG-012496,LSX-TPB-3202,2026-05-17,Sơn phủ C,290,4,7.5
LOG-012542,LSX-TPB-3210,2026-05-17,Sơn lót A,475,0,6.2
LOG-012581,LSX-TPA-3217,2026-05-17,Lắp ráp A,307,1,9.5
LOG-012593,LSX-TPB-3219,2026-05-17,Sơn phủ C,512,2,8.6
LOG-012639,LSX-TPA-3227,2026-05-17,Đóng gói B,495,7,6.4
LOG-012694,LSX-TPA-3237,2026-05-17,Sơn phủ C,204,0,6.2
LOG-009945,LSX-TPB-2752,2026-05-18,Đóng gói B,506,14,8.8
LOG-009980,LSX-TPC-2759,2026-05-18,Cắt phôi C,287,0,8.1
LOG-009987,LSX-TPA-2760,2026-05-18,Sơn lót C,199,0,7.2
LOG-010036,LSX-TPC-2769,2026-05-18,Lắp ráp B,203,3,8.6
LOG-010047,LSX-TPB-2771,2026-05-18,Sơn lót C,202,3,6.9
LOG-010066,LSX-TPB-2774,2026-05-18,Đóng gói B,295,5,9.3
LOG-010085,LSX-TPB-2778,2026-05-18,Chà nhám B,301,3,9.8
LOG-010113,LSX-TPC-2782,2026-05-18,Đóng gói A,199,1,8.3
LOG-010123,LSX-TPC-2784,2026-05-18,Sơn B,207,0,9.8
LOG-010144,LSX-TPC-2788,2026-05-18,Chà nhám A,506,10,8.7
LOG-010165,LSX-TPB-2791,2026-05-18,Sơn phủ A,204,5,6.9
LOG-010169,LSX-TPB-2792,2026-05-18,Lắp ráp A,311,2,6.2
LOG-010188,LSX-TPC-2795,2026-05-18,Sơn B,102,2,7.1
LOG-010205,LSX-TPA-2798,2026-05-18,Sơn lót C,309,6,9.3
LOG-010216,LSX-TPB-2800,2026-05-18,Sơn lót C,308,4,7.0
LOG-010234,LSX-TPB-2803,2026-05-18,Đóng gói B,101,1,9.8
LOG-010240,LSX-TPC-2804,2026-05-18,Đóng gói A,100,0,7.8
LOG-010273,LSX-TPA-2810,2026-05-18,Lắp phụ kiện B,524,1,6.8
LOG-010285,LSX-TPC-2812,2026-05-18,Đóng gói C,95,0,8.9
LOG-010319,LSX-TPC-2818,2026-05-18,Sơn phủ A,199,4,6.3
LOG-010324,LSX-TPA-2819,2026-05-18,Sơn lót A,286,7,6.9
LOG-010397,LSX-TPA-2832,2026-05-18,Chà nhám B,509,1,6.7
LOG-010441,LSX-TPC-2839,2026-05-18,Đóng gói B,98,1,8.5
LOG-010460,LSX-TPC-2843,2026-05-18,Sơn lót C,298,1,9.0
LOG-010503,LSX-TPC-2851,2026-05-18,Chà nhám B,524,13,6.1
LOG-010552,LSX-TPC-2860,2026-05-18,Cắt phôi B,305,8,9.1
LOG-010561,LSX-TPA-2861,2026-05-18,Sơn phủ C,520,13,7.5
LOG-010571,LSX-TPA-2863,2026-05-18,Sơn lót C,492,13,9.3
LOG-010632,LSX-TPC-2874,2026-05-18,Lắp ráp B,518,6,7.0
LOG-010668,LSX-TPB-2880,2026-05-18,Sơn lót A,98,0,9.2
LOG-010733,LSX-TPC-2891,2026-05-18,Đóng gói A,204,1,8.5
LOG-010738,LSX-TPC-2892,2026-05-18,Đóng gói C,97,1,6.0
LOG-010742,LSX-TPA-2893,2026-05-18,Sơn lót A,302,4,8.8
LOG-010762,LSX-TPC-2897,2026-05-18,Chà nhám A,507,6,8.1
LOG-010784,LSX-TPA-2901,2026-05-18,Cắt phôi A,303,1,9.3
LOG-010794,LSX-TPA-2902,2026-05-18,Lắp phụ kiện B,100,2,6.0
LOG-010804,LSX-TPA-2904,2026-05-18,Sơn phủ C,103,1,9.5
LOG-010846,LSX-TPB-2912,2026-05-18,Cắt phôi B,294,5,8.9
LOG-010856,LSX-TPB-2913,2026-05-18,Lắp phụ kiện B,307,5,9.6
LOG-010876,LSX-TPA-2917,2026-05-18,Cắt phôi B,293,5,7.8
LOG-010914,LSX-TPC-2923,2026-05-18,Lắp ráp B,198,5,9.3
LOG-010933,LSX-TPC-2926,2026-05-18,Lắp phụ kiện B,104,2,6.6
LOG-010965,LSX-TPB-2932,2026-05-18,Sơn B,515,14,9.7
LOG-010994,LSX-TPB-2937,2026-05-18,Sơn lót A,209,3,6.2
LOG-011015,LSX-TPA-2941,2026-05-18,Lắp ráp C,101,2,8.9
LOG-011072,LSX-TPB-2950,2026-05-18,Đóng gói B,202,4,7.8
LOG-011104,LSX-TPB-2956,2026-05-18,Sơn phủ A,297,6,9.2
LOG-011192,LSX-TPC-2972,2026-05-18,Lắp ráp C,201,4,8.6
LOG-011207,LSX-TPB-2975,2026-05-18,Cắt phôi B,506,9,8.5
LOG-011315,LSX-TPA-2993,2026-05-18,Đóng gói B,306,0,7.1
LOG-011319,LSX-TPC-2994,2026-05-18,Sơn lót A,495,6,8.8
LOG-011325,LSX-TPB-2995,2026-05-18,Sơn phủ C,104,0,8.0
LOG-011367,LSX-TPB-3002,2026-05-18,Đóng gói C,497,14,9.5
LOG-011369,LSX-TPB-3003,2026-05-18,Lắp ráp C,202,5,7.4
LOG-011425,LSX-TPC-3013,2026-05-18,Lắp ráp B,208,3,6.4
LOG-011449,LSX-TPB-3017,2026-05-18,Sơn phủ A,98,2,9.2
LOG-011491,LSX-TPA-3025,2026-05-18,Sơn lót A,293,2,8.4
LOG-011498,LSX-TPC-3026,2026-05-18,Đóng gói C,483,0,6.9
LOG-011516,LSX-TPA-3029,2026-05-18,Đóng gói A,96,2,9.3
LOG-011520,LSX-TPC-3030,2026-05-18,Sơn B,192,1,6.5
LOG-011524,LSX-TPA-3031,2026-05-18,Lắp ráp C,524,9,7.2
LOG-011615,LSX-TPB-3046,2026-05-18,Lắp phụ kiện B,192,2,6.5
LOG-011633,LSX-TPB-3050,2026-05-18,Cắt phôi B,96,2,6.5
LOG-011645,LSX-TPA-3052,2026-05-18,Chà nhám B,304,2,9.2
LOG-011657,LSX-TPB-3054,2026-05-18,Chà nhám B,200,2,6.1
LOG-011700,LSX-TPC-3061,2026-05-18,Đóng gói A,97,0,7.0
LOG-011707,LSX-TPB-3063,2026-05-18,Chà nhám A,479,4,8.3
LOG-011726,LSX-TPB-3066,2026-05-18,Sơn B,98,1,8.8
LOG-011740,LSX-TPC-3068,2026-05-18,Đóng gói A,98,0,7.2
LOG-011795,LSX-TPA-3078,2026-05-18,Chà nhám A,100,1,9.6
LOG-011822,LSX-TPB-3082,2026-05-18,Đóng gói B,100,1,7.7
LOG-011831,LSX-TPC-3084,2026-05-18,Sơn B,523,11,7.0
LOG-011845,LSX-TPC-3087,2026-05-18,Cắt phôi C,104,2,9.7
LOG-011886,LSX-TPA-3094,2026-05-18,Chà nhám A,293,7,7.7
LOG-011932,LSX-TPC-3102,2026-05-18,Sơn phủ C,301,0,9.6
LOG-011937,LSX-TPA-3103,2026-05-18,Sơn B,195,2,6.6
LOG-011941,LSX-TPC-3104,2026-05-18,Chà nhám B,508,3,9.6
LOG-012011,LSX-TPB-3116,2026-05-18,Sơn lót A,301,2,7.6
LOG-012026,LSX-TPB-3119,2026-05-18,Cắt phôi A,507,4,6.1
LOG-012045,LSX-TPB-3122,2026-05-18,Sơn phủ C,288,6,8.0
LOG-012114,LSX-TPB-3135,2026-05-18,Chà nhám A,520,15,8.8
LOG-012147,LSX-TPC-3141,2026-05-18,Cắt phôi B,104,0,7.6
LOG-012211,LSX-TPA-3152,2026-05-18,Sơn phủ C,498,9,7.8
LOG-012268,LSX-TPB-3162,2026-05-18,Lắp phụ kiện B,292,0,6.1
LOG-012291,LSX-TPA-3166,2026-05-18,Sơn phủ C,194,2,9.7
LOG-012296,LSX-TPC-3167,2026-05-18,Sơn B,479,5,8.0
LOG-012305,LSX-TPB-3169,2026-05-18,Lắp ráp C,97,1,6.1
LOG-012391,LSX-TPC-3184,2026-05-18,Chà nhám B,291,8,9.1
LOG-012406,LSX-TPC-3186,2026-05-18,Lắp phụ kiện B,97,2,6.7
LOG-012450,LSX-TPA-3194,2026-05-18,Sơn B,102,1,7.6
LOG-012513,LSX-TPA-3205,2026-05-18,Sơn B,311,5,8.8
LOG-012553,LSX-TPA-3212,2026-05-18,Lắp ráp B,481,13,7.0
LOG-012619,LSX-TPB-3224,2026-05-18,Lắp ráp C,209,0,9.8
LOG-012645,LSX-TPA-3228,2026-05-18,Đóng gói A,200,3,9.8
LOG-012676,LSX-TPB-3234,2026-05-18,Lắp ráp B,294,5,8.0
LOG-009926,LSX-TPB-2749,2026-05-19,Sơn lót C,199,2,7.9
LOG-009930,LSX-TPA-2750,2026-05-19,Lắp ráp C,206,2,8.5
LOG-009961,LSX-TPA-2755,2026-05-19,Sơn phủ A,492,5,8.8
LOG-009973,LSX-TPC-2757,2026-05-19,Đóng gói A,512,3,9.3
LOG-009976,LSX-TPB-2758,2026-05-19,Lắp ráp A,295,6,7.6
LOG-009993,LSX-TPA-2761,2026-05-19,Sơn B,192,5,6.0
LOG-010004,LSX-TPB-2763,2026-05-19,Sơn lót A,102,2,8.8
LOG-010033,LSX-TPC-2768,2026-05-19,Đóng gói C,518,6,6.9
LOG-010095,LSX-TPA-2779,2026-05-19,Đóng gói B,101,1,7.6
LOG-010097,LSX-TPA-2780,2026-05-19,Chà nhám B,289,7,9.6
LOG-010130,LSX-TPC-2785,2026-05-19,Sơn phủ A,297,4,6.7
LOG-010139,LSX-TPA-2787,2026-05-19,Lắp ráp C,299,6,7.1
LOG-010196,LSX-TPA-2796,2026-05-19,Đóng gói B,96,0,9.9
LOG-010226,LSX-TPB-2802,2026-05-19,Sơn lót C,499,2,6.3
LOG-010258,LSX-TPA-2808,2026-05-19,Cắt phôi A,202,5,8.2
LOG-010310,LSX-TPC-2817,2026-05-19,Chà nhám B,97,1,8.5
LOG-010332,LSX-TPC-2820,2026-05-19,Đóng gói B,482,0,7.0
LOG-010347,LSX-TPB-2823,2026-05-19,Sơn lót C,290,5,6.2
LOG-010352,LSX-TPA-2824,2026-05-19,Lắp ráp B,194,2,6.6
LOG-010372,LSX-TPB-2827,2026-05-19,Sơn phủ A,104,0,6.1
LOG-010380,LSX-TPB-2829,2026-05-19,Cắt phôi A,481,7,8.0
LOG-010413,LSX-TPA-2835,2026-05-19,Cắt phôi A,314,3,9.4
LOG-010426,LSX-TPB-2837,2026-05-19,Chà nhám A,505,9,7.4
LOG-010516,LSX-TPC-2853,2026-05-19,Lắp ráp B,293,3,9.7
LOG-010523,LSX-TPA-2854,2026-05-19,Sơn phủ C,289,6,9.5
LOG-010548,LSX-TPC-2859,2026-05-19,Lắp ráp C,190,4,7.9
LOG-010624,LSX-TPA-2872,2026-05-19,Đóng gói C,206,0,6.7
LOG-010642,LSX-TPB-2876,2026-05-19,Cắt phôi C,197,3,7.2
LOG-010686,LSX-TPC-2884,2026-05-19,Cắt phôi A,480,5,9.7
LOG-010707,LSX-TPB-2887,2026-05-19,Sơn lót A,290,0,7.9
LOG-010726,LSX-TPC-2890,2026-05-19,Lắp phụ kiện B,288,1,8.7
LOG-010760,LSX-TPB-2896,2026-05-19,Đóng gói C,102,1,7.8
LOG-010888,LSX-TPC-2919,2026-05-19,Cắt phôi B,522,13,7.3
LOG-010952,LSX-TPA-2930,2026-05-19,Lắp ráp C,194,5,6.6
LOG-010998,LSX-TPC-2938,2026-05-19,Chà nhám B,195,0,7.4
LOG-011022,LSX-TPB-2942,2026-05-19,Sơn B,100,2,9.9
LOG-011081,LSX-TPC-2952,2026-05-19,Sơn B,98,0,8.8
LOG-011124,LSX-TPA-2960,2026-05-19,Cắt phôi C,299,6,7.8
LOG-011133,LSX-TPB-2961,2026-05-19,Sơn phủ A,286,8,9.2
LOG-011136,LSX-TPB-2962,2026-05-19,Chà nhám A,290,4,8.5
LOG-011173,LSX-TPC-2968,2026-05-19,Sơn phủ A,206,1,8.4
LOG-011176,LSX-TPA-2969,2026-05-19,Chà nhám A,287,5,8.5
LOG-011202,LSX-TPB-2974,2026-05-19,Chà nhám A,523,3,8.6
LOG-011220,LSX-TPA-2977,2026-05-19,Lắp ráp C,99,0,7.3
LOG-011241,LSX-TPB-2980,2026-05-19,Đóng gói B,299,6,6.3
LOG-011300,LSX-TPA-2991,2026-05-19,Lắp ráp A,298,6,8.6
LOG-011345,LSX-TPA-2999,2026-05-19,Cắt phôi B,492,9,9.1
LOG-011390,LSX-TPC-3007,2026-05-19,Lắp ráp C,289,7,9.4
LOG-011394,LSX-TPC-3008,2026-05-19,Cắt phôi A,296,0,8.4
LOG-011440,LSX-TPB-3016,2026-05-19,Chà nhám B,475,9,8.8
LOG-011457,LSX-TPA-3019,2026-05-19,Lắp ráp C,310,8,7.8
LOG-011544,LSX-TPB-3034,2026-05-19,Sơn phủ A,519,2,9.7
LOG-011594,LSX-TPC-3043,2026-05-19,Cắt phôi C,206,3,6.2
LOG-011608,LSX-TPA-3045,2026-05-19,Sơn B,484,5,8.4
LOG-011629,LSX-TPB-3049,2026-05-19,Lắp ráp A,298,5,6.9
LOG-011642,LSX-TPC-3051,2026-05-19,Sơn phủ C,96,1,8.2
LOG-011664,LSX-TPB-3055,2026-05-19,Sơn lót C,483,5,9.8
LOG-011670,LSX-TPC-3056,2026-05-19,Sơn B,489,12,6.9
LOG-011718,LSX-TPC-3065,2026-05-19,Cắt phôi C,292,0,8.3
LOG-011732,LSX-TPB-3067,2026-05-19,Sơn lót A,496,9,9.2
LOG-011765,LSX-TPB-3073,2026-05-19,Chà nhám A,104,2,6.3
LOG-011780,LSX-TPC-3075,2026-05-19,Sơn phủ A,305,6,6.9
LOG-011791,LSX-TPB-3077,2026-05-19,Sơn B,198,1,7.4
LOG-011803,LSX-TPA-3079,2026-05-19,Sơn B,209,1,9.3
LOG-011811,LSX-TPA-3080,2026-05-19,Đóng gói A,482,11,6.6
LOG-011842,LSX-TPB-3086,2026-05-19,Sơn lót A,484,2,8.1
LOG-011955,LSX-TPA-3106,2026-05-19,Sơn phủ A,195,1,9.4
LOG-011968,LSX-TPA-3108,2026-05-19,Đóng gói A,205,1,7.9
LOG-011984,LSX-TPA-3111,2026-05-19,Sơn phủ C,98,2,7.0
LOG-012035,LSX-TPA-3120,2026-05-19,Sơn phủ C,295,7,6.9
LOG-012068,LSX-TPC-3127,2026-05-19,Cắt phôi A,99,0,9.4
LOG-012074,LSX-TPB-3128,2026-05-19,Cắt phôi A,193,4,6.6
LOG-012127,LSX-TPB-3137,2026-05-19,Lắp ráp B,480,0,8.2
LOG-012142,LSX-TPA-3140,2026-05-19,Chà nhám B,300,3,7.3
LOG-012157,LSX-TPB-3142,2026-05-19,Đóng gói C,502,4,7.7
LOG-012169,LSX-TPA-3145,2026-05-19,Cắt phôi C,314,4,7.8
LOG-012184,LSX-TPC-3147,2026-05-19,Đóng gói B,102,2,7.1
LOG-012190,LSX-TPA-3148,2026-05-19,Đóng gói B,314,3,8.1
LOG-012216,LSX-TPC-3153,2026-05-19,Sơn lót A,200,3,6.2
LOG-012219,LSX-TPC-3154,2026-05-19,Cắt phôi C,96,1,6.4
LOG-012240,LSX-TPC-3157,2026-05-19,Đóng gói C,95,1,7.9
LOG-012277,LSX-TPA-3164,2026-05-19,Chà nhám A,287,0,9.6
LOG-012331,LSX-TPB-3173,2026-05-19,Sơn phủ A,102,2,7.8
LOG-012333,LSX-TPB-3174,2026-05-19,Cắt phôi C,99,2,7.6
LOG-012339,LSX-TPB-3175,2026-05-19,Lắp ráp C,101,0,7.2
LOG-012357,LSX-TPB-3178,2026-05-19,Lắp ráp B,190,4,8.5
LOG-012410,LSX-TPB-3187,2026-05-19,Sơn lót C,190,3,7.0
LOG-012497,LSX-TPB-3202,2026-05-19,Đóng gói C,307,6,9.1
LOG-012543,LSX-TPB-3210,2026-05-19,Sơn phủ A,517,3,9.6
LOG-012582,LSX-TPA-3217,2026-05-19,Sơn lót A,298,1,8.3
LOG-012594,LSX-TPB-3219,2026-05-19,Đóng gói C,513,6,8.2
LOG-012601,LSX-TPA-3221,2026-05-19,Cắt phôi A,486,10,8.6
LOG-012657,LSX-TPB-3231,2026-05-19,Cắt phôi A,204,1,7.3
LOG-012695,LSX-TPA-3237,2026-05-19,Đóng gói C,192,3,9.5
LOG-009981,LSX-TPC-2759,2026-05-20,Lắp ráp C,308,6,6.7
LOG-009988,LSX-TPA-2760,2026-05-20,Sơn phủ C,199,1,9.7
LOG-009996,LSX-TPA-2762,2026-05-20,Cắt phôi C,202,0,8.3
LOG-010037,LSX-TPC-2769,2026-05-20,Sơn B,199,4,8.6
LOG-010048,LSX-TPB-2771,2026-05-20,Sơn phủ C,201,3,8.5
LOG-010050,LSX-TPB-2772,2026-05-20,Cắt phôi B,95,0,6.6
LOG-010086,LSX-TPB-2778,2026-05-20,Lắp ráp B,311,7,7.3
LOG-010124,LSX-TPC-2784,2026-05-20,Lắp phụ kiện B,199,3,8.2
LOG-010145,LSX-TPC-2788,2026-05-20,Lắp ráp A,483,8,9.5
LOG-010149,LSX-TPB-2789,2026-05-20,Cắt phôi B,196,3,7.8
LOG-010155,LSX-TPB-2790,2026-05-20,Cắt phôi B,202,1,8.1
LOG-010166,LSX-TPB-2791,2026-05-20,Đóng gói A,190,3,7.5
LOG-010170,LSX-TPB-2792,2026-05-20,Sơn lót A,310,5,8.7
LOG-010189,LSX-TPC-2795,2026-05-20,Lắp phụ kiện B,104,0,6.2
LOG-010197,LSX-TPB-2797,2026-05-20,Cắt phôi B,312,3,9.8
LOG-010206,LSX-TPA-2798,2026-05-20,Sơn phủ C,313,3,8.3
LOG-010217,LSX-TPB-2800,2026-05-20,Sơn phủ C,307,2,8.3
LOG-010274,LSX-TPA-2810,2026-05-20,Đóng gói B,520,15,6.3
LOG-010275,LSX-TPA-2811,2026-05-20,Cắt phôi A,190,2,9.4
LOG-010320,LSX-TPC-2818,2026-05-20,Đóng gói A,193,0,9.8
LOG-010325,LSX-TPA-2819,2026-05-20,Sơn phủ A,308,7,7.0
LOG-010333,LSX-TPA-2821,2026-05-20,Cắt phôi A,503,13,9.8
LOG-010398,LSX-TPA-2832,2026-05-20,Lắp ráp B,497,6,8.6
LOG-010461,LSX-TPC-2843,2026-05-20,Sơn phủ C,302,7,7.7
LOG-010504,LSX-TPC-2851,2026-05-20,Lắp ráp B,499,10,6.3
LOG-010542,LSX-TPC-2858,2026-05-20,Cắt phôi C,103,0,8.7
LOG-010553,LSX-TPC-2860,2026-05-20,Chà nhám B,310,3,9.7
LOG-010562,LSX-TPA-2861,2026-05-20,Đóng gói C,520,15,7.6
LOG-010572,LSX-TPA-2863,2026-05-20,Sơn phủ C,502,11,8.8
LOG-010591,LSX-TPC-2867,2026-05-20,Cắt phôi A,481,4,9.1
LOG-010633,LSX-TPC-2874,2026-05-20,Sơn B,523,9,8.9
LOG-010669,LSX-TPB-2880,2026-05-20,Sơn phủ A,99,1,7.2
LOG-010676,LSX-TPB-2882,2026-05-20,Cắt phôi C,504,5,9.2
LOG-010743,LSX-TPA-2893,2026-05-20,Sơn phủ A,301,5,8.2
LOG-010763,LSX-TPC-2897,2026-05-20,Lắp ráp A,481,9,8.2
LOG-010785,LSX-TPA-2901,2026-05-20,Chà nhám A,294,2,7.7
LOG-010795,LSX-TPA-2902,2026-05-20,Đóng gói B,103,0,7.6
LOG-010805,LSX-TPA-2904,2026-05-20,Đóng gói C,99,2,6.7
LOG-010806,LSX-TPC-2905,2026-05-20,Cắt phôi A,198,2,7.7
LOG-010834,LSX-TPB-2910,2026-05-20,Cắt phôi A,482,1,8.4
LOG-010847,LSX-TPB-2912,2026-05-20,Chà nhám B,287,0,6.9
LOG-010857,LSX-TPB-2913,2026-05-20,Đóng gói B,310,0,6.8
LOG-010858,LSX-TPB-2914,2026-05-20,Cắt phôi A,514,3,6.1
LOG-010877,LSX-TPA-2917,2026-05-20,Chà nhám B,287,3,6.6
LOG-010915,LSX-TPC-2923,2026-05-20,Sơn B,207,0,7.1
LOG-010923,LSX-TPA-2925,2026-05-20,Cắt phôi B,502,6,7.2
LOG-010934,LSX-TPC-2926,2026-05-20,Đóng gói B,98,1,6.7
LOG-010966,LSX-TPB-2932,2026-05-20,Lắp phụ kiện B,519,14,6.7
LOG-010995,LSX-TPB-2937,2026-05-20,Sơn phủ A,194,4,7.8
LOG-011016,LSX-TPA-2941,2026-05-20,Sơn lót C,97,2,9.2
LOG-011105,LSX-TPB-2956,2026-05-20,Đóng gói A,298,5,8.5
LOG-011193,LSX-TPC-2972,2026-05-20,Sơn lót C,208,3,9.9
LOG-011208,LSX-TPB-2975,2026-05-20,Chà nhám B,523,6,7.5
LOG-011230,LSX-TPB-2979,2026-05-20,Cắt phôi B,309,2,9.6
LOG-011320,LSX-TPC-2994,2026-05-20,Sơn phủ A,483,13,7.3
LOG-011326,LSX-TPB-2995,2026-05-20,Đóng gói C,104,2,8.5
LOG-011370,LSX-TPB-3003,2026-05-20,Sơn lót C,200,0,8.1
LOG-011426,LSX-TPC-3013,2026-05-20,Sơn B,206,4,7.9
LOG-011450,LSX-TPB-3017,2026-05-20,Đóng gói A,99,1,9.8
LOG-011492,LSX-TPA-3025,2026-05-20,Sơn phủ A,311,6,6.9
LOG-011521,LSX-TPC-3030,2026-05-20,Lắp phụ kiện B,194,3,9.7
