voucher_id,item_code,item_name,unit,quantity,value_usd,days_in_stock
PK-20264441,DG-BB-007,Băng keo dán thùng Loại lớn,cuộn,45.5,423.64,109
PK-20264517,HH-SP-020,Gương trang trí Cỡ B,bộ,229.46,3719.01,111
PK-20264517,HH-SP-019,Gương trang trí Cỡ A,bộ,255.87,4050.83,20
PK-20265099,SM-HC-006,Dung môi butyl Thùng 20L,Kg,50.76,365.88,145
PK-20265099,SM-HC-015,Sơn lót kháng kiềm Thùng 5L,Kg,98.08,670.94,10
PK-20265099,SM-HC-017,Dầu lau gỗ chống trầy Thùng 5L,Kg,480.24,7391.29,85
PK-20265370,TP_GBR-CH-03,Ghế bar chân sắt đệm gỗ GBR,bộ,303.86,5638.26,66
PK-20265370,TP_TRA-KB-05,Tủ rượu âm tường gỗ mun TRA,bộ,182.35,1193.1,87
PK-20265370,TP_HAK-DC-09,Hộp đựng khăn giấy gỗ óc chó HAK,bộ,406.1,5569.43,36
PK-20265401,VT-PK-018,Đinh vít thép không gỉ Cỡ 3,cái,179.13,947.15,37
PK-20265401,VT-PK-003,Bản lề hơi giảm chấn Cỡ 3,cái,74.4,723.8,150
PK-20265401,VT-PK-022,Ray trượt hộc tủ Cỡ 1,cái,173.17,870.92,61
PK-20265453,GO-NL-003,Gỗ óc chó Mỹ dày 50mm,m3,112.67,2155.4,126
PK-20265455,TP_MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,bộ,97.95,443.19,80
PK-20265537,DG-BB-011,Xốp bọc bong bóng Loại nhỏ,cuộn,270.75,3553.01,63
PK-20265537,DG-BB-004,Màng PE bọc hàng Loại lớn,cuộn,125.09,632.56,101
PK-20265632,DG-BB-015,Dây đai đóng đai Loại trung,cuộn,67.28,774.93,49
PK-20265685,SM-HC-008,Tinh màu gỗ Walnut Thùng 20L,Kg,136.09,1648.68,40
PK-20265685,SM-HC-016,Sơn lót kháng kiềm Thùng 20L,Kg,212.9,2329.23,106
PK-20265685,SM-HC-011,Chất đóng rắn PU Thùng 5L,Kg,238.19,3682.06,28
PK-20265720,HC-VP-016,Nước rửa tay sát khuẩn Hộp,ram,319.17,5228.28,80
PK-20265720,HC-VP-004,Mực máy in Canon Hộp,ram,251.73,1841.82,135
PK-20265720,HC-VP-020,Khẩu trang y tế Thùng,ram,463.11,8379.57,41
PK-20265744,DG-BB-004,Màng PE bọc hàng Loại lớn,cuộn,184.37,1427.97,77
PK-20265744,DG-BB-001,Thùng carton 5 lớp Loại lớn,cuộn,171.16,1195.14,121
PK-20265752,VT-PK-012,Tay nắm tủ bếp Cỡ 3,cái,290.82,3968.2,34
PK-20265752,VT-PK-018,Đinh vít thép không gỉ Cỡ 3,cái,383.54,7379.37,58
PK-20265752,VT-PK-020,Tay nâng cánh tủ Cỡ 2,cái,454.84,1129.56,52
PK-20265779,VT-PK-002,Bản lề hơi giảm chấn Cỡ 2,cái,188.71,3345.16,61
PK-20265779,VT-PK-019,Tay nâng cánh tủ Cỡ 1,cái,53.4,936.87,74
PK-20265885,GO-NL-014,Gỗ gõ đỏ Nam Phi dày 30mm,m3,421.92,1040.56,112
PK-20265923,HC-VP-008,Bút bi Thiên Long Thùng,ram,484.95,5094.35,130
PK-20265923,HC-VP-002,Giấy in Double A4 Thùng,ram,430.26,3940.54,131
PK-20265923,HC-VP-009,Bút bi Thiên Long Ram,ram,448.31,1263.49,148
PK-20266080,TP_DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,bộ,420.53,1219.93,109
PK-20266351,SM-HC-019,Sơn epoxy bóng Thùng 5L,Kg,302.94,4525.54,147
PK-20266387,SM-HC-016,Sơn lót kháng kiềm Thùng 20L,Kg,143.14,1057.52,19
PK-20266387,SM-HC-018,Dầu lau gỗ chống trầy Thùng 20L,Kg,458.69,5553.68,29
PK-20266387,SM-HC-008,Tinh màu gỗ Walnut Thùng 20L,Kg,397.32,1247.17,97
PK-20266390,SM-HC-016,Sơn lót kháng kiềm Thùng 20L,Kg,441.54,1285.02,134
PK-20266412,GO-NL-001,Gỗ óc chó Mỹ dày 20mm,m3,253.94,4410.31,141
PK-20266459,VT-PK-005,Ray trượt ngăn kéo âm Cỡ 2,cái,323.19,3529.85,125
PK-20266459,VT-PK-021,Tay nâng cánh tủ Cỡ 3,cái,26.91,341.8,150
PK-20266650,SM-HC-017,Dầu lau gỗ chống trầy Thùng 5L,Kg,350.92,3173.5,51
PK-20266732,GO-NL-002,Gỗ óc chó Mỹ dày 30mm,m3,141.86,1284.18,22
PK-20266732,GO-NL-015,Gỗ gõ đỏ Nam Phi dày 50mm,m3,39.39,446.29,131
PK-20266751,HH-SP-005,Khóa cửa vân tay Cỡ B,bộ,169.24,363.91,37
PK-20266751,HH-SP-010,Tay nâng tủ Blum Cỡ A,bộ,433.38,1542.01,111
PK-20266751,HH-SP-012,Tay nâng tủ Blum Cỡ C,bộ,180.02,1301.68,27
PK-20266780,SM-HC-006,Dung môi butyl Thùng 20L,Kg,165.24,1255.97,127
PK-20266780,SM-HC-015,Sơn lót kháng kiềm Thùng 5L,Kg,25.24,468.05,120
PK-20266780,SM-HC-003,Sơn bóng PU Thùng 5L,Kg,50.93,778.93,83
PK-20266856,HH-SP-018,Đệm ghế sofa Cỡ C,bộ,255.3,3065.59,122
PK-20266915,VT-PK-001,Bản lề hơi giảm chấn Cỡ 1,cái,443.81,4158.94,110
PK-20266915,VT-PK-006,Ray trượt ngăn kéo âm Cỡ 3,cái,451.9,6290.15,37
PK-20266984,HC-VP-009,Bút bi Thiên Long Ram,ram,146.09,2740.01,132
PK-20268025,HC-VP-005,Mực máy in Canon Thùng,ram,82.05,1437.17,22
PK-20268025,HC-VP-002,Giấy in Double A4 Thùng,ram,231.3,2778.75,120
PK-20268098,SM-HC-001,Sơn lót NC Thùng 5L,Kg,135.84,885.97,46
PK-20268498,TP_DDS-DC-10,Đèn đứng đọc sách vintage DDS,bộ,118.17,1787.59,103
PK-20268498,TP_ATLA-TB-03,Bàn làm việc thông minh ATLA,bộ,28.61,149.78,82
PK-20268498,TP_GBD-CH-04,Ghế băng dài phòng chờ GBD,bộ,51.89,572.26,49
PK-20260117,HC-VP-017,Nước rửa tay sát khuẩn Thùng,ram,381.3,2881.19,26
PK-20260222,SM-HC-009,Keo dán gỗ sữa Vina Thùng 5L,Kg,409.9,4450.36,102
PK-20260222,SM-HC-008,Tinh màu gỗ Walnut Thùng 20L,Kg,208.01,816.31,100
PK-20260323,HH-SP-011,Tay nâng tủ Blum Cỡ B,bộ,112.41,855.73,87
PK-20260323,HH-SP-017,Đệm ghế sofa Cỡ B,bộ,257.97,4290.39,65
PK-20260448,VT-PK-006,Ray trượt ngăn kéo âm Cỡ 3,cái,346.95,3182.04,103
PK-20260448,VT-PK-021,Tay nâng cánh tủ Cỡ 3,cái,67.39,250.37,37
PK-20260448,VT-PK-024,Ray trượt hộc tủ Cỡ 3,cái,464.49,1618.47,69
PK-20260654,TP_KTT-KB-07,Kệ trang trí khung sắt đợt gỗ KTT,bộ,413.73,6145.41,105
PK-20260679,HC-VP-014,Kẹp tài liệu sắt Thùng,ram,181.67,3124.48,87
PK-20261050,HH-SP-003,Bản lề hơi DTC Cỡ C,bộ,450.31,4950.06,144
PK-20261050,HH-SP-006,Khóa cửa vân tay Cỡ C,bộ,65.24,1215.21,122
PK-20261050,HH-SP-008,Đèn led dây trang trí Cỡ B,bộ,231.64,1296.48,83
PK-20261140,HH-SP-014,Thảm trải sàn nỉ Cỡ B,bộ,61.78,293.43,40
PK-20261379,TP_GTR-DC-08,Giá treo quần áo chữ A GTR,bộ,323.31,2367.61,41
PK-20261379,TP_BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,bộ,137.34,2474.82,87
PK-20261425,HH-SP-016,Đệm ghế sofa Cỡ A,bộ,415.76,1540.3,47
PK-20261710,VT-PK-014,Chốt gỗ liên kết Cỡ 2,cái,494.57,9302.18,92
PK-20261710,VT-PK-004,Ray trượt ngăn kéo âm Cỡ 1,cái,373.21,6662.67,39
PK-20261737,DG-BB-019,Góc xốp chống va đập Loại lớn,cuộn,391.0,3390.01,14
PK-20261893,SM-HC-008,Tinh màu gỗ Walnut Thùng 20L,Kg,141.59,2462.18,124
PK-20262026,SM-HC-018,Dầu lau gỗ chống trầy Thùng 20L,Kg,11.12,87.27,44
PK-20262452,HC-VP-004,Mực máy in Canon Hộp,ram,492.64,1759.98,55
PK-20262452,HC-VP-012,Sổ ghi chép công việc Ram,ram,100.39,394.46,42
PK-20262452,HC-VP-008,Bút bi Thiên Long Thùng,ram,327.74,4836.49,108
PK-20262499,VT-PK-010,Tay nắm tủ bếp Cỡ 1,cái,405.48,895.78,140
PK-20262499,VT-PK-014,Chốt gỗ liên kết Cỡ 2,cái,328.53,2441.03,70
PK-20262638,GO-NL-025,Gỗ thông ghép thanh dày 20mm,m3,319.23,2312.13,45
PK-20262638,GO-NL-033,Gỗ xoan đào Gia Lai dày 50mm,m3,124.57,698.71,49
PK-20262638,GO-NL-030,Gỗ thông ghép thanh cỡ nhỏ,m3,256.58,5012.53,83
PK-20263112,GO-NL-017,Gỗ gõ đỏ Nam Phi cỡ trung,m3,142.5,928.56,116
PK-20263112,GO-NL-017,Gỗ gõ đỏ Nam Phi cỡ trung,m3,85.93,449.8,55
PK-20263112,GO-NL-024,Gỗ hương Lào cỡ nhỏ,m3,333.81,5667.54,31
PK-20263270,VT-PK-001,Bản lề hơi giảm chấn Cỡ 1,cái,366.9,6107.99,127
PK-20263270,VT-PK-002,Bản lề hơi giảm chấn Cỡ 2,cái,384.37,7562.85,73
PK-20263270,VT-PK-018,Đinh vít thép không gỉ Cỡ 3,cái,19.6,200.88,51
PK-20263397,HC-VP-002,Giấy in Double A4 Thùng,ram,221.17,811.42,117
PK-20263704,HC-VP-015,Kẹp tài liệu sắt Ram,ram,256.9,2557.88,87
PK-20263704,HC-VP-010,Sổ ghi chép công việc Hộp,ram,209.78,583.95,134
PK-20263704,HC-VP-001,Giấy in Double A4 Hộp,ram,284.22,1726.15,63
PK-20263976,HH-SP-010,Tay nâng tủ Blum Cỡ A,bộ,228.11,1519.81,120
PK-20263976,HH-SP-001,Bản lề hơi DTC Cỡ A,bộ,216.17,3166.58,112
PK-20263976,HH-SP-007,Đèn led dây trang trí Cỡ A,bộ,91.72,1771.68,16
PK-20264124,SM-HC-018,Dầu lau gỗ chống trầy Thùng 20L,Kg,383.7,5249.51,82
PK-20264124,SM-HC-001,Sơn lót NC Thùng 5L,Kg,351.72,2864.43,57
PK-20264157,TP_BCF-TB-07,Bàn cafe gỗ thông pallet BCF,bộ,360.37,1374.22,111
PK-20264595,VT-PK-010,Tay nắm tủ bếp Cỡ 1,cái,481.46,2921.1,67
PK-20264595,VT-PK-017,Đinh vít thép không gỉ Cỡ 2,cái,463.35,1638.18,98
PK-20264990,DG-BB-013,Dây đai đóng đai Loại lớn,cuộn,78.81,1180.47,17
PK-20264990,DG-BB-007,Băng keo dán thùng Loại lớn,cuộn,161.11,1987.13,115
PK-20264990,DG-BB-017,Nhãn mác sản phẩm Loại nhỏ,cuộn,345.71,2291.1,112
PK-20265094,GO-NL-035,Gỗ xoan đào Gia Lai cỡ trung,m3,477.58,6443.02,52
PK-20265094,GO-NL-020,Gỗ hương Lào dày 30mm,m3,107.01,1145.87,93
PK-20265258,HH-SP-019,Gương trang trí Cỡ A,bộ,465.51,6166.63,117
PK-20265258,HH-SP-019,Gương trang trí Cỡ A,bộ,212.98,2693.13,90
PK-20265258,HH-SP-012,Tay nâng tủ Blum Cỡ C,bộ,436.67,2010.31,89
PK-20265288,VT-PK-025,Nắp luồn dây điện Cỡ 1,cái,127.24,847.11,102
PK-20265288,VT-PK-024,Ray trượt hộc tủ Cỡ 3,cái,72.11,907.99,38
PK-20265288,VT-PK-001,Bản lề hơi giảm chấn Cỡ 1,cái,414.02,2999.56,84
PK-20265399,GO-NL-015,Gỗ gõ đỏ Nam Phi dày 50mm,m3,210.65,3166.12,29
PK-20265533,GO-NL-009,Gỗ sồi Nga dày 50mm,m3,176.72,3009.77,45
PK-20265533,GO-NL-006,Gỗ óc chó Mỹ cỡ nhỏ,m3,379.98,7309.98,31
PK-20265533,GO-NL-022,Gỗ hương Lào cỡ lớn,m3,195.66,1875.15,129
PK-20265545,HC-VP-010,Sổ ghi chép công việc Hộp,ram,295.15,3869.28,125
PK-20265545,HC-VP-010,Sổ ghi chép công việc Hộp,ram,198.52,3092.12,90
PK-20265545,HC-VP-012,Sổ ghi chép công việc Ram,ram,329.22,3700.75,28
PK-20265898,DG-BB-016,Nhãn mác sản phẩm Loại lớn,cuộn,442.3,2329.86,149
PK-20265898,DG-BB-018,Nhãn mác sản phẩm Loại trung,cuộn,351.19,2452.07,146
PK-20265898,DG-BB-019,Góc xốp chống va đập Loại lớn,cuộn,37.22,712.18,34
PK-20265975,TP_SFG-SF-01,Sofa góc nỉ Cozy L-Shape SFG,bộ,398.9,2577.98,27
PK-20265975,TP_GBD-CH-04,Ghế băng dài phòng chờ GBD,bộ,27.68,130.09,84
PK-20265975,TP_BCF-TB-07,Bàn cafe gỗ thông pallet BCF,bộ,298.9,1953.0,22
PK-20266129,HC-VP-018,Nước rửa tay sát khuẩn Ram,ram,178.69,1650.74,48
PK-20266129,HC-VP-002,Giấy in Double A4 Thùng,ram,197.3,396.77,148
PK-20266135,HC-VP-009,Bút bi Thiên Long Ram,ram,483.8,6539.57,79
PK-20266148,GO-NL-006,Gỗ óc chó Mỹ cỡ nhỏ,m3,96.08,1534.94,68
PK-20266148,GO-NL-016,Gỗ gõ đỏ Nam Phi cỡ lớn,m3,276.42,2805.16,147
PK-20266148,GO-NL-014,Gỗ gõ đỏ Nam Phi dày 30mm,m3,455.05,5777.16,110
PK-20266170,TP_TLS-DC-06,Thảm lót sàn dệt tay họa tiết TLS,bộ,323.73,2155.93,14
PK-20266170,TP_TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,bộ,295.17,1482.98,67
PK-20266170,TP_SFB-SF-08,Sofa bench đệm giả da SFB,bộ,100.47,883.51,98
PK-20266206,TP_BCN-TB-09,Bàn console trang trí BCN,bộ,164.16,1975.13,66
PK-20266227,HC-VP-011,Sổ ghi chép công việc Thùng,ram,92.56,974.54,52
PK-20266618,TP_GXV-CH-10,Ghế xoay văn phòng có tựa GXV,bộ,390.37,5221.69,80
PK-20266666,SM-HC-018,Dầu lau gỗ chống trầy Thùng 20L,Kg,473.76,5314.32,96
PK-20266666,SM-HC-016,Sơn lót kháng kiềm Thùng 20L,Kg,402.46,7594.26,39
PK-20266775,HH-SP-014,Thảm trải sàn nỉ Cỡ B,bộ,101.0,396.31,66
PK-20266775,HH-SP-008,Đèn led dây trang trí Cỡ B,bộ,254.81,2655.24,27
PK-20267141,TP_DSF-SF-10,Đôn sofa bọc vải tròn DSF,bộ,78.84,923.12,52
PK-20267141,TP_BTD-TB-04,Bàn trang điểm gương led BTD,bộ,88.57,486.41,14
PK-20267141,TP_GDO-CH-07,Ghế đôn tròn gỗ tự nhiên GDO,bộ,315.79,1896.85,107
PK-20267145,GO-NL-013,Gỗ gõ đỏ Nam Phi dày 20mm,m3,497.83,8391.01,23
PK-20267145,GO-NL-025,Gỗ thông ghép thanh dày 20mm,m3,191.8,3611.44,108
PK-20267145,GO-NL-015,Gỗ gõ đỏ Nam Phi dày 50mm,m3,19.7,160.24,61
PK-20267310,VT-PK-012,Tay nắm tủ bếp Cỡ 3,cái,312.43,3586.9,12
PK-20267310,VT-PK-006,Ray trượt ngăn kéo âm Cỡ 3,cái,152.66,1731.03,18
PK-20267310,VT-PK-024,Ray trượt hộc tủ Cỡ 3,cái,268.71,2120.08,57
PK-20267398,GO-NL-004,Gỗ óc chó Mỹ cỡ lớn,m3,316.4,3175.36,124
PK-20267398,GO-NL-023,Gỗ hương Lào cỡ trung,m3,347.83,5146.11,21
PK-20267398,GO-NL-006,Gỗ óc chó Mỹ cỡ nhỏ,m3,147.51,2453.24,90
PK-20267646,TP_GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,bộ,376.26,1305.85,119
PK-20267646,TP_MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,bộ,155.97,2524.51,147
PK-20267856,VT-PK-019,Tay nâng cánh tủ Cỡ 1,cái,452.7,7722.12,139
PK-20267856,VT-PK-002,Bản lề hơi giảm chấn Cỡ 2,cái,480.02,5978.68,118
PK-20267856,VT-PK-019,Tay nâng cánh tủ Cỡ 1,cái,247.56,4865.24,20
PK-20267964,TP_TG-KB-04,Tủ giày thông minh 3 tầng TG,bộ,443.63,8574.78,94
PK-20268202,SM-HC-017,Dầu lau gỗ chống trầy Thùng 5L,Kg,336.69,4667.65,149
PK-20268202,SM-HC-011,Chất đóng rắn PU Thùng 5L,Kg,20.96,99.45,33
PK-20268202,SM-HC-005,Dung môi butyl Thùng 5L,Kg,361.59,1266.28,146
PK-20260300,VT-PK-012,Tay nắm tủ bếp Cỡ 3,cái,119.45,546.61,23
PK-20260300,VT-PK-013,Chốt gỗ liên kết Cỡ 1,cái,196.19,1388.66,27
PK-20260300,VT-PK-006,Ray trượt ngăn kéo âm Cỡ 3,cái,363.11,2051.83,91
PK-20260671,VT-PK-003,Bản lề hơi giảm chấn Cỡ 3,cái,434.82,5238.44,139
PK-20260671,VT-PK-022,Ray trượt hộc tủ Cỡ 1,cái,428.85,1289.81,11
PK-20260701,SM-HC-020,Sơn epoxy bóng Thùng 20L,Kg,268.29,5255.74,115
PK-20260701,SM-HC-011,Chất đóng rắn PU Thùng 5L,Kg,195.81,1511.31,116
PK-20261068,SM-HC-015,Sơn lót kháng kiềm Thùng 5L,Kg,108.97,1198.75,143
PK-20261068,SM-HC-015,Sơn lót kháng kiềm Thùng 5L,Kg,150.08,442.83,122
PK-20261068,SM-HC-012,Chất đóng rắn PU Thùng 20L,Kg,76.32,904.0,67
PK-20261122,HC-VP-011,Sổ ghi chép công việc Thùng,ram,259.35,5104.75,56
PK-20261122,HC-VP-003,Giấy in Double A4 Ram,ram,439.32,7893.28,83
PK-20261739,VT-PK-020,Tay nâng cánh tủ Cỡ 2,cái,52.1,702.07,41
PK-20261739,VT-PK-015,Chốt gỗ liên kết Cỡ 3,cái,461.86,9078.45,132
PK-20261820,HC-VP-003,Giấy in Double A4 Ram,ram,247.08,4254.87,27
PK-20261820,HC-VP-011,Sổ ghi chép công việc Thùng,ram,67.99,607.04,85
PK-20261820,HC-VP-002,Giấy in Double A4 Thùng,ram,337.09,1493.36,61
PK-20261963,VT-PK-025,Nắp luồn dây điện Cỡ 1,cái,468.41,1918.86,112
PK-20261963,VT-PK-017,Đinh vít thép không gỉ Cỡ 2,cái,159.21,1828.49,13
PK-20261982,SM-HC-009,Keo dán gỗ sữa Vina Thùng 5L,Kg,247.91,599.81,33
PK-20262081,HH-SP-019,Gương trang trí Cỡ A,bộ,271.95,3710.67,99
PK-20262229,HC-VP-015,Kẹp tài liệu sắt Ram,ram,343.92,5372.72,43
PK-20262339,HH-SP-006,Khóa cửa vân tay Cỡ C,bộ,170.15,3172.06,45
PK-20262339,HH-SP-018,Đệm ghế sofa Cỡ C,bộ,182.04,2648.42,147
PK-20262339,HH-SP-008,Đèn led dây trang trí Cỡ B,bộ,46.0,755.23,79
PK-20262416,TP_SFG-SF-03,Sofa giường thông minh gấp gọn SFG,bộ,237.77,1667.78,103
PK-20262416,TP_KTV-KB-02,Kệ tivi phòng khách sồi KTV,bộ,357.54,2570.28,87
PK-20262473,VT-PK-020,Tay nâng cánh tủ Cỡ 2,cái,434.19,8352.91,27
PK-20262473,VT-PK-003,Bản lề hơi giảm chấn Cỡ 3,cái,20.96,75.31,123
PK-20262473,VT-PK-011,Tay nắm tủ bếp Cỡ 2,cái,362.76,2716.9,54
PK-20262495,DG-BB-017,Nhãn mác sản phẩm Loại nhỏ,cuộn,184.29,3168.14,38
PK-20262495,DG-BB-016,Nhãn mác sản phẩm Loại lớn,cuộn,152.91,703.02,131
PK-20262495,DG-BB-011,Xốp bọc bong bóng Loại nhỏ,cuộn,212.18,3246.73,141
PK-20263292,TP_SFG-SF-03,Sofa giường thông minh gấp gọn SFG,bộ,241.17,3361.17,65
PK-20263292,TP_SFB-SF-02,Sofa băng da bò thật Luxury SFB,bộ,302.54,1838.63,69
PK-20263315,HH-SP-009,Đèn led dây trang trí Cỡ C,bộ,40.18,390.94,61
PK-20263523,HC-VP-010,Sổ ghi chép công việc Hộp,ram,236.38,1265.86,102
PK-20263560,DG-BB-008,Băng keo dán thùng Loại nhỏ,cuộn,373.87,4042.59,132
PK-20263560,DG-BB-006,Màng PE bọc hàng Loại trung,cuộn,295.46,2264.49,136
PK-20263560,DG-BB-009,Băng keo dán thùng Loại trung,cuộn,242.61,3865.69,20
PK-20263577,VT-PK-006,Ray trượt ngăn kéo âm Cỡ 3,cái,309.08,4628.17,99
PK-20263577,VT-PK-023,Ray trượt hộc tủ Cỡ 2,cái,156.42,2524.85,74
PK-20263577,VT-PK-001,Bản lề hơi giảm chấn Cỡ 1,cái,123.08,734.01,20
PK-20263708,VT-PK-024,Ray trượt hộc tủ Cỡ 3,cái,34.5,491.82,135
PK-20263708,VT-PK-006,Ray trượt ngăn kéo âm Cỡ 3,cái,433.76,3797.64,82
PK-20263727,HH-SP-008,Đèn led dây trang trí Cỡ B,bộ,86.96,797.02,41
PK-20263727,HH-SP-008,Đèn led dây trang trí Cỡ B,bộ,161.15,1944.83,139
PK-20263727,HH-SP-003,Bản lề hơi DTC Cỡ C,bộ,451.77,4414.28,124
PK-20263730,HC-VP-001,Giấy in Double A4 Hộp,ram,448.57,7059.25,21
PK-20263730,HC-VP-008,Bút bi Thiên Long Thùng,ram,282.67,5061.83,72
PK-20263730,HC-VP-003,Giấy in Double A4 Ram,ram,326.21,6335.05,10
PK-20264047,TP_KTG-KB-10,Kệ treo tường lục giác gỗ KTG,bộ,151.24,1457.82,97
PK-20264047,TP_GXP-CH-09,Ghế xếp gọn dã ngoại GXP,bộ,121.69,785.11,123
PK-20264047,TP_SFY-SF-05,Sofa tình yêu da bóng SFY,bộ,174.3,1431.94,14
PK-20264054,VT-PK-017,Đinh vít thép không gỉ Cỡ 2,cái,339.78,757.81,81
PK-20264054,VT-PK-015,Chốt gỗ liên kết Cỡ 3,cái,133.74,2579.94,99
PK-20264333,TP_GBD-CH-04,Ghế băng dài phòng chờ GBD,bộ,174.25,1713.02,90
PK-20264333,TP_TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,bộ,274.87,1052.77,84
PK-20264333,TP_ATLA-TB-03,Bàn làm việc thông minh ATLA,bộ,76.03,1038.67,114
PK-20264426,HH-SP-001,Bản lề hơi DTC Cỡ A,bộ,207.58,2118.5,143
PK-20264434,GO-NL-016,Gỗ gõ đỏ Nam Phi cỡ lớn,m3,404.67,6185.03,74
PK-20264623,VT-PK-014,Chốt gỗ liên kết Cỡ 2,cái,75.3,480.95,13
PK-20264623,VT-PK-024,Ray trượt hộc tủ Cỡ 3,cái,158.98,3138.27,40
PK-20264623,VT-PK-018,Đinh vít thép không gỉ Cỡ 3,cái,349.34,746.65,49
PK-20265081,TP_TRA-KB-05,Tủ rượu âm tường gỗ mun TRA,bộ,294.21,3122.44,113
PK-20265081,TP_DSF-SF-10,Đôn sofa bọc vải tròn DSF,bộ,442.3,3596.66,103
PK-20265132,GO-NL-004,Gỗ óc chó Mỹ cỡ lớn,m3,489.53,9178.78,21
PK-20265132,GO-NL-017,Gỗ gõ đỏ Nam Phi cỡ trung,m3,73.98,1383.44,126
PK-20265132,GO-NL-008,Gỗ sồi Nga dày 30mm,m3,474.13,6963.02,14
PK-20265367,TP_TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,bộ,37.86,276.21,56
PK-20265367,TP_TLS-DC-06,Thảm lót sàn dệt tay họa tiết TLS,bộ,81.8,1338.99,22
PK-20265635,HC-VP-010,Sổ ghi chép công việc Hộp,ram,275.36,5427.06,89
PK-20265701,HC-VP-020,Khẩu trang y tế Thùng,ram,481.16,3598.98,107
PK-20265701,HC-VP-003,Giấy in Double A4 Ram,ram,283.45,1661.2,13
PK-20265899,HC-VP-010,Sổ ghi chép công việc Hộp,ram,18.34,286.35,63
PK-20265948,DG-BB-005,Màng PE bọc hàng Loại nhỏ,cuộn,441.03,5598.39,32
PK-20265948,DG-BB-007,Băng keo dán thùng Loại lớn,cuộn,206.49,2124.41,131
PK-20265948,DG-BB-004,Màng PE bọc hàng Loại lớn,cuộn,206.1,4110.9,111
PK-20266091,TP_BHS-TB-05,Bàn học sinh chống gù BHS,bộ,21.82,422.39,59
PK-20266091,TP_TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,bộ,474.29,7246.27,93
PK-20266940,HC-VP-016,Nước rửa tay sát khuẩn Hộp,ram,417.8,3324.02,10
PK-20266940,HC-VP-001,Giấy in Double A4 Hộp,ram,159.6,2520.31,25
PK-20267003,HC-VP-017,Nước rửa tay sát khuẩn Thùng,ram,282.49,2965.52,102
PK-20267305,HC-VP-006,Mực máy in Canon Ram,ram,363.85,3748.53,132
PK-20267493,DG-BB-003,Thùng carton 5 lớp Loại trung,cuộn,184.38,3684.76,43
PK-20267493,DG-BB-011,Xốp bọc bong bóng Loại nhỏ,cuộn,473.1,5530.9,139
PK-20267493,DG-BB-015,Dây đai đóng đai Loại trung,cuộn,94.03,1433.47,43
PK-20267499,HC-VP-004,Mực máy in Canon Hộp,ram,468.72,2585.54,81
PK-20267661,VT-PK-002,Bản lề hơi giảm chấn Cỡ 2,cái,125.98,1036.76,41
PK-20267661,VT-PK-018,Đinh vít thép không gỉ Cỡ 3,cái,196.56,1144.74,26
PK-20267661,VT-PK-019,Tay nâng cánh tủ Cỡ 1,cái,81.75,895.43,60
PK-20268218,HC-VP-006,Mực máy in Canon Ram,ram,193.08,2095.07,102
PK-20268218,HC-VP-005,Mực máy in Canon Thùng,ram,349.75,4762.5,94
PK-20268218,HC-VP-011,Sổ ghi chép công việc Thùng,ram,402.92,4821.36,105
PK-20260413,SM-HC-019,Sơn epoxy bóng Thùng 5L,Kg,414.81,5819.9,126
PK-20260413,SM-HC-011,Chất đóng rắn PU Thùng 5L,Kg,226.18,2966.48,106
PK-20260625,VT-PK-015,Chốt gỗ liên kết Cỡ 3,cái,203.41,1634.69,43
PK-20260625,VT-PK-023,Ray trượt hộc tủ Cỡ 2,cái,380.78,854.07,24
PK-20260905,TP_TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,bộ,179.23,1328.08,54
PK-20260905,TP_GXP-CH-09,Ghế xếp gọn dã ngoại GXP,bộ,331.4,2580.44,69
PK-20260970,TP_TLS-DC-06,Thảm lót sàn dệt tay họa tiết TLS,bộ,361.92,4658.21,74
PK-20260970,TP_ATLA-TB-03,Bàn làm việc thông minh ATLA,bộ,422.28,7079.11,130
PK-20260970,TP_GLH-SF-07,Ghế lười hạt xốp cao cấp GLH,bộ,132.62,582.29,126
PK-20261236,DG-BB-018,Nhãn mác sản phẩm Loại trung,cuộn,265.17,3781.05,87
PK-20261236,DG-BB-014,Dây đai đóng đai Loại nhỏ,cuộn,81.09,356.63,58
PK-20261268,GO-NL-017,Gỗ gõ đỏ Nam Phi cỡ trung,m3,122.75,2449.81,43
PK-20261268,GO-NL-010,Gỗ sồi Nga cỡ lớn,m3,297.83,5307.35,14
PK-20261401,GO-NL-006,Gỗ óc chó Mỹ cỡ nhỏ,m3,21.31,112.86,98
PK-20261401,GO-NL-004,Gỗ óc chó Mỹ cỡ lớn,m3,443.59,4482.63,23
PK-20261401,GO-NL-017,Gỗ gõ đỏ Nam Phi cỡ trung,m3,195.48,1024.05,28
